2021-11-27 22:50:59,788 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:39,476 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:39,478 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:39,479 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:39,479 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:44,606 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:44,608 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:44,609 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:44,609 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:48,419 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:48,421 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:48,421 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:48,422 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:49,810 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:49,812 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:49,812 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:49,812 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:52,316 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:52,319 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:52,320 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:52,320 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:36:53,428 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:36:53,430 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:36:53,432 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:36:53,432 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:11,261 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:11,262 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:11,263 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:11,263 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:13,160 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:13,162 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:13,163 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:13,163 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:14,711 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:14,713 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:14,714 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:14,714 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:17,771 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:17,772 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:17,773 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:17,773 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:19,613 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:19,614 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:19,615 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:19,615 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:20,723 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:20,725 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:20,725 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:20,726 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:38,611 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:38,612 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:38,614 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:38,614 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:37:39,873 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:37:39,875 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:37:39,876 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:37:39,876 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:38:08,853 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:38:08,856 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:38:08,858 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:38:08,858 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:38:11,451 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:38:11,452 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:38:11,453 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:38:11,453 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:33,309 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:33,311 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:33,312 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:33,313 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:35,258 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:35,260 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:35,261 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:35,261 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:35,562 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:35,564 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:35,564 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:35,565 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:35,867 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:35,868 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:35,869 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:35,869 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:36,123 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:36,125 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:36,126 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:36,126 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:37,188 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:37,190 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:37,190 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:37,191 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:37,439 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:37,440 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:37,441 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:37,441 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:37,626 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:37,628 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:37,630 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:37,630 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:37,814 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:37,818 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:37,819 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:37,820 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:38,014 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:38,017 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:38,019 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:38,019 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:39,002 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:39,004 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:39,005 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:39,005 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:39,216 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:39,218 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:39,219 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:39,219 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:39,443 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:39,446 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:39,447 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:39,447 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:39,970 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:39,972 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:39,972 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:39,972 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:39:45,044 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:39:45,045 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:39:45,046 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:39:45,046 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:40:46,627 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:40:46,628 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:40:46,629 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:40:46,629 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:40:48,452 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:40:48,454 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:40:48,455 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:40:48,455 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:40:49,701 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:40:49,705 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:40:49,707 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:40:49,708 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:15,629 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:15,630 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:15,631 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:15,631 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:16,540 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:16,541 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:16,542 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:16,542 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:17,168 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:17,171 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:17,172 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:17,172 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:17,399 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:17,400 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:17,401 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:17,401 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:17,987 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:17,989 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:17,990 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:17,991 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:18,245 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:18,247 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:18,248 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:18,248 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:18,440 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:18,442 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:18,443 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:18,443 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:18,708 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:18,709 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:18,710 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:18,710 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:18,897 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:18,898 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:18,899 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:18,899 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:19,159 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:19,160 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:19,162 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:19,162 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:20,393 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:20,396 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:20,397 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:20,397 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:20,978 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:20,980 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:20,981 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:20,981 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:21,837 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:21,839 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:21,840 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:21,840 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:22,652 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:22,655 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:22,656 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:22,656 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:22,848 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:22,849 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:22,850 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:22,850 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:23,027 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:23,028 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:23,030 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:23,030 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:23,239 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:23,241 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:23,242 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:23,242 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:25,369 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:25,370 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:25,371 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:25,371 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:25,749 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:25,750 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:25,751 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:25,752 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:25,991 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:25,996 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:25,997 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:25,998 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:26,287 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:26,289 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:26,290 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:26,290 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:27,381 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:27,382 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:27,383 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:27,383 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:27,688 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
